ds,yhat,yhat_lower,yhat_upper
2011-04-01,4509975.375536147,-122137.61088527516,8953031.39523948
2011-04-02,4548649.737138262,-70514.347024696,9396114.160507284
2011-04-03,4580653.881571584,-76183.96048521606,9529515.355120098
2011-04-04,4498135.3389936965,147138.8132042388,9009011.470701495
2011-04-05,4613816.5884811515,-97077.50923377344,9684215.986528201
2011-04-06,4729419.983325651,154606.7637761617,9390754.316336885
2011-04-07,4388295.617480261,-210153.25694605292,9017509.315665118
2011-04-08,4696085.196204086,-164588.61242514054,9547605.842314018
2011-04-09,4748575.643577347,-21514.369944954105,9434225.21219882
2011-04-10,4788411.63970474,-250237.5118380212,9272533.29624387
2011-04-11,4707576.421069726,-140602.43742614522,9411514.858635558
2011-04-12,4818807.884878642,190837.9955661592,9527998.883835426
2011-04-13,4924024.627215885,216927.22237175755,9393521.333549252
2011-04-14,4566949.656920047,-87500.19179522124,9043045.789051453
2011-04-15,4853764.917014169,29545.34148692855,9344752.188861836
2011-04-16,4880950.566690805,201840.60754959707,9682513.295453632
2011-04-17,4891978.583571733,125400.14148709233,9589384.567637322
2011-04-18,4779770.523669752,207113.32599114388,9693977.577472178
2011-04-19,4858087.107582866,-289879.18333895394,9788469.30418029
2011-04-20,4929924.996929396,166384.7656403393,9687393.855161676
2011-04-21,4540109.3233872205,-445274.7247904522,9355156.989539864
2011-04-22,4795915.985773142,412357.36494916317,9585669.550329864
2011-04-23,4794878.590075409,403641.18589292496,9778887.741421277
2011-04-24,4781450.525942166,118554.5388751431,9453041.583495978
2011-04-25,4649432.93607838,-279436.0601867668,9147824.101161025
2011-04-26,4713337.124543517,161462.4604107882,9368799.681708455
2011-04-27,4776757.578504843,-31142.943589397033,9790608.234003447
2011-04-28,4384944.885418155,-133819.71747332448,9079669.587048197
2011-04-29,4645413.168443463,-280569.5479866961,9604656.504201174
2011-04-30,4655737.3917992925,-52049.53792882188,9311400.212716822
2011-05-01,4660211.3610548815,-115954.81334354711,9651362.109496638
2011-05-02,4552277.350361523,-199620.08850400374,9182173.91146713
2011-05-03,4645895.916017831,-114325.03036662593,9347840.01697899
2011-05-04,4743931.920472471,-523364.16673446086,9531036.524402
2011-05-05,4390745.737486123,-401979.87430072326,9319033.859892739
2011-05-06,4692823.796859005,-186409.1833119816,9424508.619565215
2011-05-07,4746603.214887621,-136885.93333242938,9240590.756517792
2011-05-08,4795160.605090551,133175.45381195855,9623400.568051174
2011-05-09,4730675.165573336,6589.3703758490155,9337666.920169294
2011-05-10,4865833.684641711,-119398.36332580642,9781708.966626186
2011-05-11,5002252.514118225,193945.84576868248,9446902.534675097
2011-05-12,4683104.476896836,-169272.8007937399,9279690.775970876
2011-05-13,5013783.861426002,266960.23631057277,9861164.072341956
2011-05-14,5089763.27057259,481585.55670490104,10153982.338115953
2011-05-15,5153311.495333571,455436.01472147106,9843117.132541742
2011-05-16,5095981.666828432,119549.01354499783,9722238.525862897
2011-05-17,5230036.590492145,517934.34154398064,10032500.329817815
2011-05-18,5356885.701009787,687868.7595515497,9761220.572837237
2011-05-19,5019721.138109212,252140.37519079464,9704516.720536994
2011-05-20,5324185.788121906,535398.7058454483,10039813.001216425
2011-05-21,5366226.918970056,385083.6873505935,10063196.560719253
2011-05-22,5388804.612201327,673063.2570299989,10084651.587773604
2011-05-23,5284364.451554054,628769.0160785709,9792260.030183323
2011-05-24,5366241.746122441,607268.2850227978,9796700.645863397
2011-05-25,5437072.259255609,899888.2318459074,10142694.534607777
2011-05-26,5041397.620377774,213131.09116507784,9367826.23107044
2011-05-27,5286299.067934699,493713.4382890977,9877293.134558389
2011-05-28,5269214.058967917,444234.1820136983,10134146.167627823
2011-05-29,5234605.936522123,669433.4244547533,10247627.526700933
2011-05-30,5076397.154678548,490961.4847297969,9468555.26781611
2011-05-31,5109334.403693322,105845.40132986847,9776619.617728276
2011-06-01,5137361.665523579,163461.02600658033,9950139.461573152
2011-06-02,4706190.40159337,49203.99470741743,9478281.487701004
2011-06-03,4923901.482703056,415092.2173824263,9655368.327863462
2011-06-04,4888734.2687445395,20845.67349056257,9274976.476928385
2011-06-05,4845733.787701829,129995.67415101975,10016097.916181132
2011-06-06,4689167.1370898485,-1185.6557668363866,9523504.156317377
2011-06-07,4733877.9213027125,-44490.65637060746,9517359.711096684
2011-06-08,4783655.060651499,-2251.9547845397838,9282938.279120367
2011-06-09,4383805.305298193,-405356.1483056644,9235880.363150846
2011-06-10,4641764.01751007,-151560.23541862707,9572312.52280738
2011-06-11,4654899.406667543,-129217.95705483749,9441794.379758097
2011-06-12,4667180.772683804,-150494.0638880097,9033337.272922484
2011-06-13,4571621.327290449,-358384.2040273775,9149438.028151104
2011-06-14,4681663.708388838,-44566.78158548839,9561767.46360126
2011-06-15,4799583.699545066,660575.090403052,9858576.016835593
2011-06-16,4468985.577817684,-404314.9484541883,9308757.879822189
2011-06-17,4795797.5679292,-114667.14078330809,9676991.661170512
2011-06-18,4875771.697544156,-201190.58902063727,9654627.953190316
2011-06-19,4951307.371791022,241131.6007302397,9957188.294919731
2011-06-20,4913933.253041726,-86804.37903267377,9664438.441128092
2011-06-21,5075729.517391421,716540.328523397,9892775.2151766
2011-06-22,5237765.0384175815,672981.0147415074,10110028.969712803
2011-06-23,4942737.035414439,146396.938288829,9808382.871334855
2011-06-24,5295645.991737231,400649.2258359356,9788693.143006813
2011-06-25,5391659.3558244845,973985.7572441095,10463116.282955043
2011-06-26,5472833.039967804,799428.2788055071,10362571.882317837
2011-06-27,5430599.918393663,613139.7034705803,10089232.975099986
2011-06-28,5577192.28132223,892314.493448265,10279803.672621496
2011-06-29,5714072.838563434,1151255.9065853334,10706793.286890361
2011-06-30,5384562.024880976,894080.285010265,10024395.840585675
2011-07-01,5694494.792783469,996522.5373750464,10673075.31925444
2011-07-02,5740060.938955958,1193162.746314601,10742559.42105083
2011-07-03,5764498.650852385,1128855.31335904,10142712.835871832
2011-07-04,5660551.2649286,951607.2661662414,10559432.302486645
2011-07-05,5741855.0788341295,969519.642438045,10843262.567543125
2011-07-06,5811333.767426015,1179209.8233028413,10549965.438233014
2011-07-07,5413788.154807712,497784.65900704183,10212200.96270217
2011-07-08,5656515.543657816,887998.5736436567,10440277.25754779
2011-07-09,5637113.651117575,768891.5759533828,10514177.338397799
2011-07-10,5600139.800554819,811357.3704664888,10180903.60473748
2011-07-11,5439536.256858867,689000.0468406372,10006886.87688263
2011-07-12,5469990.352906881,590280.0656965554,10203545.432306493
2011-07-13,5495305.649986518,722808.0354360172,10233879.226442294
2011-07-14,5060973.446670632,241793.7272295244,9924286.033137443
2011-07-15,5274779.254839452,430087.0853902778,10168617.02490408
2011-07-16,5234599.554353428,591632.2246526877,9973351.676536184
2011-07-17,5185059.577242321,176299.35833091947,9708694.837576915
2011-07-18,5019962.948688018,124280.1023952942,9934334.212039568
2011-07-19,5053661.613784693,464182.7541109742,10125482.288962407
2011-07-20,5089441.923763952,424073.21005398425,9735391.383110859
2011-07-21,4672115.688931401,-441880.9783662925,9340037.745422794
2011-07-22,4908650.187489214,304730.7413728698,9545084.667410744
2011-07-23,4895991.709332681,153366.2651544141,9793321.462700244
2011-07-24,4877752.572369973,-225187.36946585836,9652185.456838433
2011-07-25,4746671.5686583165,221203.01563285303,9336473.75661135
2011-07-26,4816015.368067859,109946.20359951734,9854402.471194899
2011-07-27,4887995.846943056,120991.70346746455,9536540.92863915
2011-07-28,4506391.263693967,105115.47817456746,9358567.04162119
2011-07-29,4777204.431375717,106303.09046490389,9627181.622810155
2011-07-30,4796511.696907894,28036.433444775175,9334675.37411122
2011-07-31,4807171.986049786,203833.50131697717,9399203.884361174
2011-08-01,4701305.302434458,114728.32972254883,9725872.50761547
2011-08-02,4791707.763886279,-79334.0044759947,9534688.21306324
2011-08-03,4880277.834783029,-45682.73404744097,9729055.969638325
2011-08-04,4510641.510716416,-52243.67220132472,9606089.85090132
2011-08-05,4788809.585768296,59055.80052063156,9367601.981139021
2011-08-06,4811020.936970251,-49913.43362722041,9895504.29490926
2011-08-07,4820441.349065382,-260952.55621348743,9435666.15288619
2011-08-08,4709627.66137755,-78268.31152412275,9508970.547448827
2011-08-09,4791924.829777143,-295772.43684181425,9812658.62749701
2011-08-10,4869871.171912903,408401.20775671856,9446359.319026902
2011-08-11,4487800.241797245,-214817.30306325713,9098802.13431119
2011-08-12,4752473.212684411,117006.9894101657,9691456.970772328
2011-08-13,4760896.487372335,167575.19186179305,9701112.41104338
2011-08-14,4756994.855565339,-119729.0072842784,9661214.040907769
2011-08-15,4634050.764731722,-439991.7895011558,9225890.25224302
2011-08-16,4706078.046760865,197902.7495676146,9212125.55333836
2011-08-17,4776206.060615743,155833.03221725096,9510742.137641173
2011-08-18,4389263.311500071,-500769.4192548412,8785230.281065563
2011-08-19,4652394.944934258,212779.7214137924,9285482.492622854
2011-08-20,4662869.244509803,-96557.50754973206,9291656.277991658
2011-08-21,4664743.7417654805,-42088.48051733125,9545363.480487011
2011-08-22,4551301.665083753,-405104.4703300565,9628856.75003055
2011-08-23,4636427.098577225,103061.55791794827,9504728.590569006
2011-08-24,4722994.708464905,-42654.64817356168,9438398.074957663
2011-08-25,4355462.867946332,-883926.3845968135,9167124.896087863
2011-08-26,4640504.230831599,-397797.6021257156,9221401.344896473
2011-08-27,4674828.427772948,-133267.61833407785,9594619.364312567
2011-08-28,4701866.946736383,108744.38624899222,9334258.890997862
2011-08-29,4614230.303547086,-183012.83782322446,8984696.362603325
2011-08-30,4725105.197854889,-219510.82963753192,9488730.17138628
2011-08-31,4836666.803136542,161528.81926199872,9186985.086240323
2011-09-01,4492694.301669397,-123002.69911432435,9202535.339604512
2011-09-02,4799223.005762673,75608.77043575923,9610167.228587877
2011-09-03,4852387.063103096,90906.15943601934,9441989.033481438
2011-09-04,4895122.185438689,274078.2746180293,9570388.51916885
2011-09-05,4819637.956543216,-53028.60669202589,9392922.700893994
2011-09-06,4938826.954052694,350109.1244132835,9710065.931186214
2011-09-07,5054685.475814792,533751.5763114165,9755152.835624864
2011-09-08,4710933.73715962,-156989.74029663953,9465539.41833562
2011-09-09,5013668.75619715,174845.35397155554,9944797.733774066
2011-09-10,5059047.0136448685,392486.12470296776,9793622.213188333
2011-09-11,5090451.003043281,651662.3855679841,9915779.343429318
2011-09-12,5000480.360519237,321833.8529550768,9717702.059964083
2011-09-13,5102504.268915795,359131.3193551914,9991280.58527893
2011-09-14,5199065.824458936,197434.83762448284,9900771.864685707
2011-09-15,4834483.679798523,379627.1154264708,9415642.345459023
2011-09-16,5115484.785255194,553671.9220903049,9804987.543677963
2011-09-17,5139022.879402139,436827.6467638466,9964516.038348075
2011-09-18,5148952.973172112,305719.7796174238,10226870.212445257
2011-09-19,5038472.314429074,351282.86645684176,9895947.063830307
2011-09-20,5121496.095075077,550081.6257722244,9610700.161949962
2011-09-21,5201043.783003147,592778.1429855451,9910338.575057812
2011-09-22,4821825.066661623,365358.27080578153,9721413.77681431
2011-09-23,5090859.745325604,160176.0443710168,9897656.184033656
2011-09-24,5105286.637944489,141290.65056313082,10080903.727944847
2011-09-25,5109032.073788106,227548.62246242777,9671547.372068072
2011-09-26,4995248.658062564,849703.528113591,9918898.526110474
2011-09-27,5077692.661429865,298342.02618644416,9866709.746628722
2011-09-28,5159115.880238962,144419.27920886208,9776276.284092458
2011-09-29,4783860.798225069,171930.29641906475,9505794.978743328
2011-09-30,5058493.108740523,321354.6900002233,10079010.780897876
2011-10-01,5079626.287474423,324109.4797327352,9801567.616109496
2011-10-02,5090608.298570512,281430.2117664945,9875122.836224552
2011-10-03,4983980.564053594,326245.00270809565,9518934.007314263
2011-10-04,5072876.916344273,70538.2101325634,9720083.42428832
2011-10-05,5159437.704682151,492536.0069919042,10123630.191836778
2011-10-06,4787427.184025004,-24689.56847164465,9500762.4146519
2011-10-07,5062887.5384486485,458066.1580872089,10115174.643235007
2011-10-09,5087707.265503764,471733.2705302267,9708117.487879068
2011-10-10,4972352.431981404,458454.3979563511,9716409.316726036
2011-10-11,5048925.511788548,130118.21029371364,9876404.956951924
2011-10-12,5119568.414921867,672686.8495197932,10067285.234162664
2011-10-13,4728180.523878583,817.4317721802131,9452972.379776856
2011-10-14,4981073.239505829,314075.8572558625,9507077.945756488
2011-10-15,4974810.957903647,69567.4781068407,9925989.735204281
2011-10-16,4952907.9572023945,11122.02433379757,9510209.5539659
2011-10-17,4808290.904077343,-212211.58476849232,9124434.083244653
2011-10-18,4854694.477904982,-162111.34138790503,9691120.575545164
2011-10-19,4895065.267777399,-204360.2471709734,9699266.589836739
2011-10-20,4474162.263644759,-439879.7655563541,9272816.135245347
2011-10-21,4699187.69040278,-370486.31191804836,9113237.858686043
2011-10-22,4667602.775187585,32959.04203964039,9770067.941541392
2011-10-23,4623798.646683118,134079.23721860486,9413602.147270547
2011-10-24,4461532.826388331,-397290.0727996453,9495034.135320894
2011-10-25,4495299.567954603,-48045.2100385839,9553464.901792802
2011-10-27,4107070.7098184796,-639672.1626789483,8841635.859103912
2011-10-28,4337996.3442264,-397294.7230257747,9337489.494470183
2011-10-29,4319209.432756082,-496819.9353014877,9087617.234500423
2011-10-30,4295200.073919632,-584848.1582800859,8863501.38845647
2011-10-31,4159655.1423350824,-544138.418891376,8658824.205310715
2011-11-01,4226825.91959881,-465159.9140919319,8845348.800458165
2011-11-02,4299910.119922243,-439426.5781994255,9047347.508303197
2011-11-03,3923637.3362813457,-722080.6420370662,8648585.60891994
2011-11-04,4204892.171720693,-411841.4457869939,9225340.9785422
2011-11-05,4240529.957314263,-313345.1747384773,9177735.259957593
2011-11-06,4274055.35226282,-426372.36829332885,8951500.476356428
2011-11-07,4198074.164311307,-579349.6176607745,9019808.366052803
2011-11-08,4325686.308975125,-115048.40882406093,8954095.253198903
2011-11-09,4458895.262186639,-144435.39209680803,9129702.750465961
2011-11-10,4141222.2987238914,-411822.550508734,8909708.634817196
2011-11-11,4478359.007443793,-275088.26611227915,9295248.775140846
2011-11-12,4566012.192969223,-203941.39969518056,9682961.497783093
2011-11-13,4646610.671632692,-208451.5897381378,9528568.947875453
2011-11-14,4611783.538801321,-253850.76280493275,9510664.741597272
2011-11-15,4773777.1131047215,-194252.36969809653,9477043.71139914
2011-11-16,4933885.267556382,34412.03451673734,9631469.262424124
2011-11-17,4635080.881747331,348490.44833268516,9061263.242954187
2011-11-18,4982681.450132189,228741.66017364102,9650179.609427398
2011-11-19,5072202.6148629505,541307.9519751943,9547581.796396738
2011-11-20,5146068.913984806,176992.40157678205,10032097.156882996
2011-11-21,5096091.235109036,269474.3042693148,9803040.513493447
