customer_id,last_order_date,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_total,segment
C316217267,2017-04-14,1,1166884.88,1,2,2,5,Needs Attention
C796188485,2017-04-14,1,1793909.7,1,2,2,5,Needs Attention
C434527575,2017-04-14,1,1073959.7,1,3,3,7,Needs Attention
C278669774,2017-04-14,1,2236255.14,1,1,1,3,Needs Attention
C332708346,2017-04-14,1,3026824.08,1,1,1,3,Needs Attention
C137374436,2017-04-14,1,256045.84,1,4,4,9,Loyal Customers
C257849395,2017-04-14,1,566976.88,1,3,3,7,Needs Attention
C968773400,2017-04-14,1,65914.56,1,5,5,11,Loyal Customers
C495060098,2017-04-13,1,1674192.3,1,2,2,5,Needs Attention
C318381917,2017-04-13,1,1311883.92,1,2,2,5,Needs Attention
C682089459,2017-04-13,1,350049.59,1,4,4,9,Loyal Customers
C518045127,2017-04-13,1,6460003.2,1,1,1,3,Needs Attention
C761395728,2017-04-12,1,426900.26,1,4,4,9,Loyal Customers
C131470572,2017-04-12,1,597961.02,1,3,3,7,Needs Attention
C304055488,2017-04-12,1,460139.9,1,4,4,9,Loyal Customers
C927604711,2017-04-12,1,3249396.78,1,1,1,3,Needs Attention
C676067578,2017-04-12,1,467967.5,1,4,4,9,Loyal Customers
C391430270,2017-04-12,1,746745.3,1,3,3,7,Needs Attention
C659576499,2017-04-12,1,1468857.46,1,2,2,5,Needs Attention
C318853986,2017-04-11,1,2039838.15,1,2,2,5,Needs Attention
C449798142,2017-04-11,1,2683636.41,1,1,1,3,Needs Attention
C684726178,2017-04-11,1,935317.9,1,3,3,7,Needs Attention
C564251220,2017-04-10,1,850082.4,1,3,3,7,Needs Attention
C327512586,2017-04-09,1,2998372.23,1,1,1,3,Needs Attention
C699642693,2017-04-09,1,1336470.5,1,2,2,5,Needs Attention
C593612182,2017-04-09,1,388978.7,1,4,4,9,Loyal Customers
C329677236,2017-04-09,1,3238005.75,1,1,1,3,Needs Attention
C946968543,2017-04-09,1,3449508.0,1,1,1,3,Needs Attention
C404890239,2017-04-07,1,1244234.72,1,2,2,5,Needs Attention
C891355407,2017-04-07,1,185843.84,1,5,5,11,Loyal Customers
C617069280,2017-04-06,1,159764.15,1,5,5,11,Loyal Customers
C488171756,2017-04-06,1,794905.98,1,3,3,7,Needs Attention
C775091731,2017-04-06,1,467659.06,1,4,4,9,Loyal Customers
C315704858,2017-04-06,1,1284493.6,1,2,2,5,Needs Attention
C269970834,2017-04-06,1,1897376.8,1,2,2,5,Needs Attention
C941654765,2017-04-05,1,827899.08,1,3,3,7,Needs Attention
C771116483,2017-04-05,1,6253670.66,1,1,1,3,Needs Attention
C943583381,2017-04-05,1,1264232.2,1,2,2,5,Needs Attention
C623445212,2017-04-05,1,12096.04,1,5,5,11,Loyal Customers
C530284583,2017-04-04,1,87640.15,1,5,5,11,Loyal Customers
C172834956,2017-04-03,1,372607.07,1,4,4,9,Loyal Customers
C397293794,2017-04-03,1,1065633.02,1,3,3,7,Needs Attention
C135405480,2017-04-03,1,1285784.76,1,2,2,5,Needs Attention
C975227010,2017-04-03,1,83956.11,1,5,5,11,Loyal Customers
C304015147,2017-04-02,1,34455.69,1,5,5,11,Loyal Customers
C480811345,2017-04-02,1,1080592.59,1,3,3,7,Needs Attention
C387296664,2017-04-02,1,405412.8,1,4,4,9,Loyal Customers
C314484345,2017-04-02,1,769909.2,1,3,3,7,Needs Attention
C501631724,2017-04-02,1,581925.3,1,3,3,7,Needs Attention
C975581061,2017-04-01,1,406198.1,1,4,4,9,Loyal Customers
C393672597,2017-04-01,1,2246564.25,1,1,1,3,Needs Attention
C940552270,2017-03-31,1,4010435.6,1,1,1,3,Needs Attention
C146700799,2017-03-30,1,134422.98,1,5,5,11,Loyal Customers
C194599473,2017-03-30,1,244984.35,1,4,4,9,Loyal Customers
C730773913,2017-03-30,1,51957.75,1,5,5,11,Loyal Customers
C637495267,2017-03-29,1,373478.95,1,4,4,9,Loyal Customers
C650011098,2017-03-29,1,1030865.43,1,3,3,7,Needs Attention
C876398551,2017-03-29,1,3035941.02,1,1,1,3,Needs Attention
C703931653,2017-03-29,1,2010074.72,1,2,2,5,Needs Attention
C909852778,2017-03-28,1,492962.08,1,4,4,9,Loyal Customers
C766628825,2017-03-28,1,347180.8,1,4,4,9,Loyal Customers
C868448054,2017-03-28,1,1291765.91,1,2,2,5,Needs Attention
C847863709,2017-03-27,1,144999.04,1,5,5,11,Loyal Customers
C330226981,2017-03-27,1,91134.96,1,5,5,11,Loyal Customers
C286539590,2017-03-27,1,186916.51,1,5,5,11,Loyal Customers
C326015698,2017-03-27,1,638578.7,1,3,3,7,Needs Attention
C242852199,2017-03-27,1,867436.9,1,3,3,7,Needs Attention
C991323697,2017-03-27,1,1504459.74,1,2,2,5,Needs Attention
C128871190,2017-03-26,1,1200837.12,1,2,2,5,Needs Attention
C103957545,2017-03-26,1,339394.18,1,4,4,9,Loyal Customers
C725578153,2017-03-25,1,907265.12,1,3,3,7,Needs Attention
C220457255,2017-03-25,1,576686.88,1,3,3,7,Needs Attention
C284965026,2017-03-25,1,4128020.19,1,1,1,3,Needs Attention
C661070382,2017-03-25,1,1867281.2,1,2,2,5,Needs Attention
C328770434,2017-03-24,1,87067.56,1,5,5,11,Loyal Customers
C800673139,2017-03-24,1,2548438.8,1,1,1,3,Needs Attention
C912843549,2017-03-24,1,1470656.76,1,2,2,5,Needs Attention
C416027200,2017-03-24,1,59885.44,1,5,5,11,Loyal Customers
C274967896,2017-03-23,1,2033560.48,1,2,2,5,Needs Attention
C464161908,2017-03-23,1,382332.94,1,4,4,9,Loyal Customers
C576332318,2017-03-23,1,917405.6,1,3,3,7,Needs Attention
C688502728,2017-03-23,1,100214.4,1,5,5,11,Loyal Customers
C239821088,2017-03-22,1,3167076.8,1,1,1,3,Needs Attention
C127650678,2017-03-22,1,900372.56,1,3,3,7,Needs Attention
C164962136,2017-03-22,1,734977.86,1,3,3,7,Needs Attention
C351991498,2017-03-22,1,148051.66,1,5,5,11,Loyal Customers
C676340949,2017-03-22,1,1337813.19,1,2,2,5,Needs Attention
C308422124,2017-03-22,1,1203978.9,1,2,2,5,Needs Attention
C105019700,2017-03-21,1,4355783.86,1,1,1,3,Needs Attention
C803309857,2017-03-21,1,497980.89,1,4,4,9,Loyal Customers
C691139447,2017-03-21,1,1547274.96,1,2,2,5,Needs Attention
C339829719,2017-03-21,1,515665.6,1,4,4,9,Loyal Customers
C915480268,2017-03-21,1,1496809.8,1,2,2,5,Needs Attention
C780442845,2017-03-21,1,754858.28,1,3,3,7,Needs Attention
C568381822,2017-03-21,1,1446671.76,1,2,2,5,Needs Attention
C578969037,2017-03-20,1,80788.47,1,5,5,11,Loyal Customers
C466798627,2017-03-20,1,1016569.4,1,3,3,7,Needs Attention
C448260915,2017-03-19,1,2353936.88,1,1,1,3,Needs Attention
C527213132,2017-03-19,1,1962040.72,1,2,2,5,Needs Attention
C519262635,2017-03-18,1,31736.64,1,5,5,11,Loyal Customers
C824720323,2017-03-18,1,293716.5,1,4,4,9,Loyal Customers
C679331719,2017-03-17,1,3588100.4,1,1,1,3,Needs Attention
C407210242,2017-03-17,1,291065.5,1,4,4,9,Loyal Customers
C145203912,2017-03-17,1,865388.32,1,3,3,7,Needs Attention
C546458947,2017-03-17,1,389137.45,1,4,4,9,Loyal Customers
C573419225,2017-03-17,1,2774471.2,1,1,1,3,Needs Attention
C467624747,2017-03-16,1,6287752.43,1,1,1,3,Needs Attention
C910402524,2017-03-16,1,67110.69,1,5,5,11,Loyal Customers
C362066304,2017-03-14,1,353985.6,1,4,4,9,Loyal Customers
C547049033,2017-03-14,1,308169.6,1,4,4,9,Loyal Customers
C503361642,2017-03-14,1,731785.0,1,3,3,7,Needs Attention
C688462388,2017-03-14,1,14302.75,1,5,5,11,Loyal Customers
C892100846,2017-03-14,1,62634.0,1,5,5,11,Loyal Customers
C778001821,2017-03-13,1,2903446.98,1,1,1,3,Needs Attention
C786188352,2017-03-13,1,2414693.52,1,1,1,3,Needs Attention
C455817019,2017-03-13,1,807274.4,1,3,3,7,Needs Attention
C570034062,2017-03-13,1,2011557.2,1,2,2,5,Needs Attention
C297794568,2017-03-13,1,1927958.95,1,2,2,5,Needs Attention
C416340911,2017-03-13,1,1426831.98,1,2,2,5,Needs Attention
C241591346,2017-03-13,1,120535.84,1,5,5,11,Loyal Customers
C688580405,2017-03-13,1,1301672.72,1,2,2,5,Needs Attention
C879703032,2017-03-13,1,386179.98,1,4,4,9,Loyal Customers
C455935037,2017-03-12,1,17921.92,1,5,5,11,Loyal Customers
C229429566,2017-03-12,1,333077.72,1,4,4,9,Loyal Customers
C763793408,2017-03-11,1,969503.22,1,3,3,7,Needs Attention
C751395595,2017-03-11,1,540596.54,1,4,4,9,Loyal Customers
C668232095,2017-03-11,1,736611.7,1,3,3,7,Needs Attention
C942518222,2017-03-11,1,411842.4,1,4,4,9,Loyal Customers
C275399625,2017-03-11,1,2502532.8,1,1,1,3,Needs Attention
C506234395,2017-03-10,1,2051229.18,1,2,2,5,Needs Attention
C961528003,2017-03-10,1,4248860.66,1,1,1,3,Needs Attention
C973925817,2017-03-10,1,785329.26,1,3,3,7,Needs Attention
C597820460,2017-03-10,1,1483919.8,1,2,2,5,Needs Attention
C308853852,2017-03-10,1,3629193.33,1,1,1,3,Needs Attention
C980301749,2017-03-09,1,1254881.67,1,2,2,5,Needs Attention
C375644290,2017-03-09,1,232557.96,1,4,4,9,Loyal Customers
C770641410,2017-03-08,1,717017.29,1,3,3,7,Needs Attention
C180428397,2017-03-08,1,132974.71,1,5,5,11,Loyal Customers
C589869964,2017-03-08,1,41845.05,1,5,5,11,Loyal Customers
C957788789,2017-03-08,1,4152241.38,1,1,1,3,Needs Attention
C541971290,2017-03-08,1,88751.6,1,5,5,11,Loyal Customers
C355177962,2017-03-07,1,601912.42,1,3,3,7,Needs Attention
C294881474,2017-03-07,1,365499.2,1,4,4,9,Loyal Customers
C251312100,2017-03-07,1,1581833.0,1,2,2,5,Needs Attention
C384184873,2017-03-07,1,1185645.76,1,2,2,5,Needs Attention
C710698974,2017-03-07,1,199975.86,1,5,5,11,Loyal Customers
C820822751,2017-03-07,1,2181878.16,1,2,2,5,Needs Attention
C633911406,2017-03-06,1,1117953.66,1,2,2,5,Needs Attention
C166219985,2017-03-06,1,575542.66,1,3,3,7,Needs Attention
C717074906,2017-03-06,1,1492353.5,1,2,2,5,Needs Attention
C613091027,2017-03-06,1,3981497.94,1,1,1,3,Needs Attention
C808542954,2017-03-06,1,43692.39,1,5,5,11,Loyal Customers
C328571736,2017-03-05,1,233027.6,1,4,4,9,Loyal Customers
C397054755,2017-03-05,1,293241.0,1,4,4,9,Loyal Customers
C684092748,2017-03-05,1,66252.33,1,5,5,11,Loyal Customers
C141542375,2017-03-05,1,358712.97,1,4,4,9,Loyal Customers
C964636790,2017-03-05,1,516288.41,1,4,4,9,Loyal Customers
C657132470,2017-03-04,1,2286287.68,1,1,1,3,Needs Attention
C174878585,2017-03-04,1,761233.22,1,3,3,7,Needs Attention
C861124980,2017-03-03,1,3173346.33,1,1,1,3,Needs Attention
C543151462,2017-03-03,1,448022.9,1,4,4,9,Loyal Customers
C682282149,2017-03-03,1,849829.05,1,3,3,7,Needs Attention
C285474431,2017-03-02,1,578893.59,1,3,3,7,Needs Attention
C591050136,2017-03-02,1,950662.72,1,3,3,7,Needs Attention
C821884906,2017-03-02,1,441073.78,1,4,4,9,Loyal Customers
C551692044,2017-03-01,1,2865054.99,1,1,1,3,Needs Attention
C905166423,2017-03-01,1,1969229.92,1,2,2,5,Needs Attention
C262843453,2017-03-01,1,11400.44,1,5,5,11,Loyal Customers
C900955140,2017-03-01,1,231398.12,1,4,4,9,Loyal Customers
C530989682,2017-03-01,1,211788.78,1,4,4,9,Loyal Customers
C414607989,2017-03-01,1,382250.44,1,4,4,9,Loyal Customers
C528943049,2017-03-01,1,741081.06,1,3,3,7,Needs Attention
C142486512,2017-02-28,1,308939.4,1,4,4,9,Loyal Customers
C350336253,2017-02-28,1,92927.01,1,5,5,11,Loyal Customers
C674921739,2017-02-27,1,1348360.44,1,2,2,5,Needs Attention
C597898137,2017-02-27,1,41140.0,1,5,5,11,Loyal Customers
C294723117,2017-02-26,1,2588559.75,1,1,1,3,Needs Attention
C223957431,2017-02-26,1,436760.1,1,4,4,9,Loyal Customers
C128396117,2017-02-26,1,195446.55,1,5,5,11,Loyal Customers
C456838834,2017-02-26,1,1173629.08,1,2,2,5,Needs Attention
C928623521,2017-02-26,1,436112.95,1,4,4,9,Loyal Customers
C342621791,2017-02-25,1,3483545.73,1,1,1,3,Needs Attention
C905992543,2017-02-25,1,178334.86,1,5,5,11,Loyal Customers
C835580909,2017-02-24,1,475178.22,1,4,4,9,Loyal Customers
C137054717,2017-02-24,1,303252.95,1,4,4,9,Loyal Customers
C272328174,2017-02-23,1,323276.85,1,4,4,9,Loyal Customers
C744230878,2017-02-23,1,505039.8,1,4,4,9,Loyal Customers
C800316083,2017-02-23,1,110054.49,1,5,5,11,Loyal Customers
C463568818,2017-02-23,1,1886269.0,1,2,2,5,Needs Attention
C216479003,2017-02-22,1,2502254.56,1,1,1,3,Needs Attention
C351634442,2017-02-22,1,3541831.0,1,1,1,3,Needs Attention
C393157184,2017-02-22,1,576371.4,1,3,3,7,Needs Attention
C295549237,2017-02-22,1,2155073.76,1,2,2,5,Needs Attention
C526502025,2017-02-21,1,273637.12,1,4,4,9,Loyal Customers
C366432940,2017-02-21,1,1900614.45,1,2,2,5,Needs Attention
C536735188,2017-02-21,1,34401.25,1,5,5,11,Loyal Customers
C399651134,2017-02-21,1,926884.2,1,3,3,7,Needs Attention
C802952802,2017-02-21,1,65914.56,1,5,5,11,Loyal Customers
C952552688,2017-02-21,1,3386.79,1,5,5,11,Loyal Customers
C952788722,2017-02-20,1,53864.08,1,5,5,11,Loyal Customers
C967351186,2017-02-20,1,4182692.4,1,1,1,3,Needs Attention
C239700067,2017-02-20,1,625633.2,1,3,3,7,Needs Attention
C746867597,2017-02-20,1,33345.42,1,5,5,11,Loyal Customers
C354271161,2017-02-19,1,1144514.8,1,2,2,5,Needs Attention
C131858956,2017-02-19,1,2259228.0,1,1,1,3,Needs Attention
C298185956,2017-02-19,1,3672974.34,1,1,1,3,Needs Attention
C217069089,2017-02-19,1,209823.9,1,4,4,9,Loyal Customers
C857581460,2017-02-18,1,4187379.82,1,1,1,3,Needs Attention
C364976394,2017-02-18,1,380294.4,1,4,4,9,Loyal Customers
C148704087,2017-02-18,1,1560571.11,1,2,2,5,Needs Attention
C886706387,2017-02-18,1,1271294.4,1,2,2,5,Needs Attention
C627100741,2017-02-17,1,1237299.0,1,2,2,5,Needs Attention
C726755321,2017-02-17,1,391652.8,1,4,4,9,Loyal Customers
C487734019,2017-02-17,1,83068.0,1,5,5,11,Loyal Customers
C649849736,2017-02-17,1,788448.1,1,3,3,7,Needs Attention
C259063899,2017-02-17,1,247179.6,1,4,4,9,Loyal Customers
C124144494,2017-02-16,1,283229.05,1,4,4,9,Loyal Customers
C812201488,2017-02-16,1,800366.72,1,3,3,7,Needs Attention
C537915360,2017-02-16,1,6658642.28,1,1,1,3,Needs Attention
C427909600,2017-02-15,1,4437996.15,1,1,1,3,Needs Attention
C288542878,2017-02-15,1,47629.65,1,5,5,11,Loyal Customers
C878991925,2017-02-15,1,99597.55,1,5,5,11,Loyal Customers
C477854907,2017-02-15,1,2947165.2,1,1,1,3,Needs Attention
C405042588,2017-02-15,1,6484749.18,1,1,1,3,Needs Attention
C960108792,2017-02-14,1,521600.86,1,4,4,9,Loyal Customers
C617221629,2017-02-14,1,5503375.71,1,1,1,3,Needs Attention
C825071370,2017-02-14,1,894780.48,1,3,3,7,Needs Attention
C232693707,2017-02-14,1,1246961.64,1,2,2,5,Needs Attention
C432238900,2017-02-14,1,5177770.71,1,1,1,3,Needs Attention
C895719039,2017-02-14,1,416131.1,1,4,4,9,Loyal Customers
C881628644,2017-02-12,1,1538158.02,1,2,2,5,Needs Attention
C576052939,2017-02-12,1,1176809.7,1,2,2,5,Needs Attention
C717584311,2017-02-11,1,74630.67,1,5,5,11,Loyal Customers
C727935492,2017-02-11,1,174398.94,1,5,5,11,Loyal Customers
C528508317,2017-02-11,1,1277397.0,1,2,2,5,Needs Attention
C831919372,2017-02-11,1,963596.76,1,3,3,7,Needs Attention
C378790414,2017-02-11,1,208905.36,1,4,4,9,Loyal Customers
C397564160,2017-02-11,1,1424472.5,1,2,2,5,Needs Attention
C478681027,2017-02-11,1,132010.24,1,5,5,11,Loyal Customers
C507687938,2017-02-11,1,3340013.46,1,1,1,3,Needs Attention
C613836467,2017-02-10,1,1033126.36,1,3,3,7,Needs Attention
C734547460,2017-02-10,1,3397481.2,1,1,1,3,Needs Attention
C919530189,2017-02-10,1,1701550.4,1,2,2,5,Needs Attention
C225333297,2017-02-10,1,6502331.85,1,1,1,3,Needs Attention
C268784654,2017-02-10,1,3588100.4,1,1,1,3,Needs Attention
C541378200,2017-02-09,1,513069.6,1,4,4,9,Loyal Customers
C316919362,2017-02-09,1,596589.36,1,3,3,7,Needs Attention
C312826097,2017-02-09,1,701015.23,1,3,3,7,Needs Attention
C755367839,2017-02-09,1,734262.32,1,3,3,7,Needs Attention
C890641295,2017-02-09,1,3968297.34,1,1,1,3,Needs Attention
C803384530,2017-02-08,1,2090743.2,1,2,2,5,Needs Attention
C398154246,2017-02-08,1,394152.32,1,4,4,9,Loyal Customers
C190776574,2017-02-06,1,1638198.87,1,2,2,5,Needs Attention
C288620555,2017-02-05,1,75489.03,1,5,5,11,Loyal Customers
C644141566,2017-02-05,1,717765.54,1,3,3,7,Needs Attention
C581916463,2017-02-04,1,132439.44,1,5,5,11,Loyal Customers
C669173228,2017-02-04,1,1357121.64,1,2,2,5,Needs Attention
C226395452,2017-02-04,1,469904.0,1,4,4,9,Loyal Customers
C665079963,2017-02-04,1,163531.5,1,5,5,11,Loyal Customers
C829360330,2017-02-03,1,1278186.96,1,2,2,5,Needs Attention
C596596944,2017-02-03,1,3352429.08,1,1,1,3,Needs Attention
C388865220,2017-02-03,1,296695.2,1,4,4,9,Loyal Customers
C160195100,2017-02-03,1,2699265.45,1,1,1,3,Needs Attention
C619463956,2017-02-03,1,1305676.05,1,2,2,5,Needs Attention
C526067292,2017-02-03,1,984614.96,1,3,3,7,Needs Attention
C696487557,2017-02-03,1,763052.58,1,3,3,7,Needs Attention
C455419623,2017-02-03,1,71299.86,1,5,5,11,Loyal Customers
C143704020,2017-02-02,1,1038479.04,1,3,3,7,Needs Attention
C407756984,2017-02-02,1,152219.6,1,5,5,11,Loyal Customers
C179086863,2017-02-02,1,378982.01,1,4,4,9,Loyal Customers
C466006839,2017-02-02,1,267478.26,1,4,4,9,Loyal Customers
C968845069,2017-02-02,1,134118.93,1,5,5,11,Loyal Customers
C669527280,2017-02-02,1,2892055.95,1,1,1,3,Needs Attention
C995923364,2017-02-02,1,43944.3,1,5,5,11,Loyal Customers
C829596364,2017-02-02,1,530445.12,1,4,4,9,Loyal Customers
C465888822,2017-02-02,1,2496412.0,1,1,1,3,Needs Attention
C411850249,2017-02-02,1,1965651.2,1,2,2,5,Needs Attention
C507883632,2017-01-31,1,598175.6,1,3,3,7,Needs Attention
C582624566,2017-01-31,1,84542.7,1,5,5,11,Loyal Customers
C435307347,2017-01-30,1,1228440.4,1,2,2,5,Needs Attention
C252489268,2017-01-30,1,2640688.0,1,1,1,3,Needs Attention
C580931985,2017-01-30,1,779622.47,1,3,3,7,Needs Attention
C969553172,2017-01-30,1,180654.72,1,5,5,11,Loyal Customers
C537244594,2017-01-30,1,302173.3,1,4,4,9,Loyal Customers
C229858291,2017-01-29,1,1377949.98,1,2,2,5,Needs Attention
C281732213,2017-01-29,1,1476516.66,1,2,2,5,Needs Attention
C466714942,2017-01-29,1,19451.84,1,5,5,11,Loyal Customers
C780595195,2017-01-29,1,1102809.6,1,2,2,5,Needs Attention
C724391973,2017-01-29,1,521860.9,1,4,4,9,Loyal Customers
C934406363,2017-01-29,1,117939.36,1,5,5,11,Loyal Customers
C728603255,2017-01-29,1,5846694.23,1,1,1,3,Needs Attention
C822353971,2017-01-28,1,729686.8,1,3,3,7,Needs Attention
C589590585,2017-01-28,1,148013.03,1,5,5,11,Loyal Customers
C323609006,2017-01-28,1,300571.06,1,4,4,9,Loyal Customers
C433614766,2017-01-28,1,416823.0,1,4,4,9,Loyal Customers
C683105266,2017-01-28,1,752274.98,1,3,3,7,Needs Attention
C454435145,2017-01-28,1,1611582.64,1,2,2,5,Needs Attention
C649769055,2017-01-28,1,6484749.18,1,1,1,3,Needs Attention
C860019481,2017-01-27,1,3379993.2,1,1,1,3,Needs Attention
C496193921,2017-01-27,1,1601463.6,1,2,2,5,Needs Attention
C826801288,2017-01-27,1,631691.17,1,3,3,7,Needs Attention
C388234794,2017-01-27,1,503293.34,1,4,4,9,Loyal Customers
C562748324,2017-01-27,1,5740439.3,1,1,1,3,Needs Attention
C855926215,2017-01-27,1,982920.36,1,3,3,7,Needs Attention
C508945786,2017-01-26,1,4703689.83,1,1,1,3,Needs Attention
C109973418,2017-01-25,1,198849.09,1,5,5,11,Loyal Customers
C149685561,2017-01-24,1,1809570.8,1,2,2,5,Needs Attention
C559245145,2017-01-24,1,17922.93,1,5,5,11,Loyal Customers
C636150729,2017-01-24,1,93225.36,1,5,5,11,Loyal Customers
C349584805,2017-01-23,1,1350644.02,1,2,2,5,Needs Attention
C856752336,2017-01-23,1,383919.9,1,4,4,9,Loyal Customers
C358007371,2017-01-22,1,796577.84,1,3,3,7,Needs Attention
C563810479,2017-01-22,1,741588.4,1,3,3,7,Needs Attention
C806925046,2017-01-22,1,2582977.6,1,1,1,3,Needs Attention
C763591706,2017-01-21,1,398081.22,1,4,4,9,Loyal Customers
C694872653,2017-01-21,1,1095982.84,1,3,3,7,Needs Attention
C865410935,2017-01-21,1,1342453.98,1,2,2,5,Needs Attention
C433102357,2017-01-21,1,378873.76,1,4,4,9,Loyal Customers
C310698783,2017-01-20,1,995700.09,1,3,3,7,Needs Attention
C200456988,2017-01-20,1,3599565.48,1,1,1,3,Needs Attention
C959397685,2017-01-19,1,650216.0,1,3,3,7,Needs Attention
C554049384,2017-01-19,1,674782.8,1,3,3,7,Needs Attention
C601830041,2017-01-19,1,954236.64,1,3,3,7,Needs Attention
C433456408,2017-01-19,1,1256954.04,1,2,2,5,Needs Attention
C184319961,2017-01-18,1,1410844.4,1,2,2,5,Needs Attention
C774532973,2017-01-18,1,163075.6,1,5,5,11,Loyal Customers
C737221515,2017-01-18,1,1399481.04,1,2,2,5,Needs Attention
C232100617,2017-01-18,1,122658.25,1,5,5,11,Loyal Customers
C976360833,2017-01-17,1,467659.06,1,4,4,9,Loyal Customers
C539958989,2017-01-17,1,3153566.13,1,1,1,3,Needs Attention
C311170852,2017-01-17,1,58126.25,1,5,5,11,Loyal Customers
C128352773,2017-01-17,1,61352.85,1,5,5,11,Loyal Customers
C612653291,2017-01-17,1,1679231.84,1,2,2,5,Needs Attention
C689676892,2017-01-16,1,6234033.33,1,1,1,3,Needs Attention
C525632560,2017-01-16,1,48609.3,1,5,5,11,Loyal Customers
C951683223,2017-01-16,1,2050920.63,1,2,2,5,Needs Attention
C532008492,2017-01-15,1,303634.2,1,4,4,9,Loyal Customers
C762725245,2017-01-15,1,946606.32,1,3,3,7,Needs Attention
C542359673,2017-01-15,1,3343963.35,1,1,1,3,Needs Attention
C600491511,2017-01-15,1,624172.01,1,3,3,7,Needs Attention
C677751147,2017-01-14,1,52454.4,1,5,5,11,Loyal Customers
C220410907,2017-01-14,1,158483.0,1,5,5,11,Loyal Customers
C149881255,2017-01-13,1,167464.77,1,5,5,11,Loyal Customers
C623830592,2017-01-13,1,861883.0,1,3,3,7,Needs Attention
C993796050,2017-01-13,1,1324903.2,1,2,2,5,Needs Attention
C800508773,2017-01-13,1,3143468.0,1,1,1,3,Needs Attention
C106429898,2017-01-12,1,181591.15,1,5,5,11,Loyal Customers
C482653272,2017-01-12,1,1706291.52,1,2,2,5,Needs Attention
C249889886,2017-01-12,1,1051459.5,1,3,3,7,Needs Attention
C983916938,2017-01-11,1,82657.9,1,5,5,11,Loyal Customers
C618044745,2017-01-11,1,312587.74,1,4,4,9,Loyal Customers
C196323382,2017-01-10,1,251769.7,1,4,4,9,Loyal Customers
C217025744,2017-01-10,1,75682.75,1,5,5,11,Loyal Customers
C138309562,2017-01-09,1,1972803.84,1,2,2,5,Needs Attention
C911812722,2017-01-08,1,2931747.42,1,1,1,3,Needs Attention
C327621591,2017-01-08,1,2390441.92,1,1,1,3,Needs Attention
C635243928,2017-01-08,1,421212.0,1,4,4,9,Loyal Customers
C668462121,2017-01-08,1,696540.39,1,3,3,7,Needs Attention
C641619861,2017-01-08,1,688983.9,1,3,3,7,Needs Attention
C267561137,2017-01-07,1,2590826.49,1,1,1,3,Needs Attention
